11221223, 67.3, 21.55, 130.6
11221231, 67.5, 7.5, 46.65
11221232, 48.35, 11.5, 69.5
11221233, 67.7, 17.7, 102.7
11221311, 21.35, 14.4, 74.55
11221312, 22.7, 22.8, 128.0
11221313, 23.5, 33.45, 160.0
11221322, 9.15, 17.65, 94.75
11221321, 5.7, 13.55, 61.0
11221323, 36.95, 24.8, 128.75
11221331, 2.25, 14.1, 51.15
11221332, 10.15, 16.15, 70.5
11221333, 24.25, 24.15, 107.9
11222111, 142.4, 12.35, 95.75
11222112, 102.0, 24.65, 156.35
11222113, 85.25, 45.45, 204.25
11222121, 138.1, 11.15, 86.35
11222122, 114.0, 17.85, 115.4
11222123, 106.75, 31.5, 166.95
11222131, 178.65, 9.05, 57.8
11222132, 110.95, 14.0, 88.5
11222133, 119.5, 24.4, 131.35
11222211, 67.9, 13.95, 95.25
11222212, 54.3, 27.5, 162.8
11222213, 45.55, 45.3, 195.85
11222221, 19.75, 12.9, 77.05
11222222, 54.4, 20.25, 128.5
11222223, 47.0, 37.45, 161.0
11222231, 51.05, 11.0, 60.6
11222232, 84.0, 17.45, 98.1
11222233, 60.3, 24.25, 142.1
11222311, 9.4, 20.2, 98.95
11222312, 34.4, 32.7, 150.95
11222313, 29.15, 46.8, 184.3
11222321, 18.55, 16.75, 85.35
11222322, 19.85, 25.55, 130.55
11222323, 24.35, 39.05, 155.05
11222331, 14.2, 15.45, 68.5
11222332, 24.95, 23.15, 110.6
11222333, 23.85, 30.95, 133.0
11223111, 94.9, 24.55, 135.45
11223112, 99.25, 37.6, 195.65
11223113, 80.95, 56.9, 225.85
11223121, 120.2, 17.4, 112.35
11223122, 95.75, 29.4, 158.55
11223123, 91.3, 47.4, 194.4
11223131, 102.5, 16.0, 94.3
11223132, 137.6, 23.25, 129.85
11223211, 49.95, 28.65, 151.0
11223133, 107.25, 36.25, 167.25
11223212, 45.2, 43.0, 192.15
11223213, 40.3, 58.65, 218.05
11223221, 84.15, 17.8, 111.85
11223222, 74.3, 27.4, 158.35
